id,product_id,name,image_url,brand_name,brand_id,sell_price,list_price,discount,discount_value,color_css,url,ingredients,batch_id,created_at,updated_at,category
5461,1118928794,False Eyelashes,https://d1flfk77wl2xk4.cloudfront.net/Assets/80/863/M_p0186786380.jpg,Mogugu,316735,5.07,5.07,,0.0,{black},https://www.yesstyle.com/en/mogugu-false-eyelashes/info.html/pid.1118928794,,,2024-11-18 10:31:24.335826,2024-11-18 10:31:24.335826,beauty-eyes
5462,1117422671,Easy Styling Eye Liner,https://d1flfk77wl2xk4.cloudfront.net/Assets/98/064/M_p0188806498.jpg,HERA,313837,18.26,22.83,20% OFF,0.20017521,{black},https://www.yesstyle.com/en/hera-easy-styling-eye-liner-black/info.html/pid.1117422671,,,2024-11-18 10:31:24.812263,2024-11-18 10:31:24.812263,beauty-eyes
5463,1116378966,False Eyelashes,https://d1flfk77wl2xk4.cloudfront.net/Assets/65/097/M_p0180909765.jpg,Mogugu,316735,5.07,5.07,,0.0,{black},https://www.yesstyle.com/en/mogugu-false-eyelashes/info.html/pid.1116378966,,,2024-11-18 10:31:25.305051,2024-11-18 10:31:25.305051,beauty-eyes
5464,1113995062,Luxe Eyelash Essence Gold,https://d1flfk77wl2xk4.cloudfront.net/Assets/63/775/M_p0175577563.jpg,RiRe,316873,6.23,7.79,20% OFF,0.20025674,{yellow},https://www.yesstyle.com/en/rire-luxe-eyelash-essence-gold-8g/info.html/pid.1113995062,,,2024-11-18 10:31:25.789502,2024-11-18 10:31:25.789502,beauty-eyes
5465,1112220411,Wink Lash Trio Set,https://d1flfk77wl2xk4.cloudfront.net/Assets/68/924/M_p0171692468.jpg,Kaja,328474,23.22,29.03,20% OFF,0.2001378,{},https://www.yesstyle.com/en/kaja-wink-lash-trio-set-3-pcs/info.html/pid.1112220411,,,2024-11-18 10:31:26.293999,2024-11-18 10:31:26.293999,beauty-eyes
5466,1111308241,Set of 5 Pairs: Natural Wispy False Eyelashes,https://d1flfk77wl2xk4.cloudfront.net/Assets/05/867/M_p0169186705.jpg,SIDIT,323253,3.94,3.94,,0.0,"{beige,black}",https://www.yesstyle.com/en/sidit-set-of-5-pairs-natural-wispy-false-eyelashes-5-pairs-black-0/info.html/pid.1111308241,,,2024-11-18 10:31:26.768034,2024-11-18 10:31:26.768034,beauty-eyes
5467,1107956645,Eyebrow Perfect Pro Oval Pencil,https://d1flfk77wl2xk4.cloudfront.net/Assets/32/672/M_p0162167232.jpg,DHC,310224,7.44,7.44,,0.0,"{brown,black}",https://www.yesstyle.com/en/dhc-eyebrow-perfect-pro-oval-pencil/info.html/pid.1107956645,,,2024-11-18 10:31:30.258784,2024-11-18 10:31:30.258784,beauty-eyes
5468,1107293730,Power Styling Mascara,https://d1flfk77wl2xk4.cloudfront.net/Assets/88/693/M_p0162069388.jpg,DHC,310224,19.86,19.86,,0.0,{black},https://www.yesstyle.com/en/dhc-power-styling-mascara-black/info.html/pid.1107293730,,,2024-11-18 10:31:30.725130,2024-11-18 10:31:30.725130,beauty-eyes
5469,1104452286,Lash Master-Cara - 3 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/46/237/M_p0156323746.jpg,I'M MEME,319894,7.97,9.97,20% OFF,0.2006018,"{red,brown,black}",https://www.yesstyle.com/en/im-meme-lash-master-cara-3-colors-03-burgundy/info.html/pid.1104452286,,,2024-11-18 10:31:31.317265,2024-11-18 10:31:31.317265,beauty-eyes
5470,1100268448,Eyebrow Pencil,https://d1flfk77wl2xk4.cloudfront.net/Assets/43/773/M_p0146577343.jpg,CHIFURE,313126,6.04,6.04,,0.0,"{brown,gray}",https://www.yesstyle.com/en/chifure-eyebrow-pencil/info.html/pid.1100268448,,,2024-11-18 10:31:31.782258,2024-11-18 10:31:31.782258,beauty-eyes
5471,1091958178,Silky Souffle Eyes,https://d1flfk77wl2xk4.cloudfront.net/Assets/74/871/M_p0130087174.jpg,Canmake,311583,11.11,11.11,,0.0,"{red,green,yellow,orange,pink,brown,beige}",https://www.yesstyle.com/en/canmake-silky-souffle-eyes/info.html/pid.1091958178,,,2024-11-18 10:31:32.228586,2024-11-18 10:31:32.228586,beauty-eyes
5472,1087680027,Allure Of Baccarat Under Eye Lush Eyeliner,https://d1flfk77wl2xk4.cloudfront.net/Assets/02/600/M_p0123160002.jpg,BISOUS BISOUS,314808,11.46,11.46,,0.0,"{pink,white,beige}",https://www.yesstyle.com/en/bisous-bisous-allure-of-baccarat-under-eye-lush-eyeliner/info.html/pid.1087680027,,,2024-11-18 10:31:32.891722,2024-11-18 10:31:32.891722,beauty-eyes
5473,1083314019,Aqua Eye Concealer,https://d1flfk77wl2xk4.cloudfront.net/Assets/34/105/M_p0118910534.jpeg,BeautyMaker,315915,14.52,14.52,,0.0,"{blue,green,yellow,brown,beige}",https://www.yesstyle.com/en/beautymaker-aqua-eye-concealer/info.html/pid.1083314019,,,2024-11-18 10:31:33.334568,2024-11-18 10:31:33.334568,beauty-eyes
5474,1078198885,Eyelashes Glue,https://d1flfk77wl2xk4.cloudfront.net/Assets/58/553/M_p0116555358.jpg,D-up,311898,12.77,12.77,,0.0,{black},https://www.yesstyle.com/en/d-up-eyelashes-glue/info.html/pid.1078198885,,,2024-11-18 10:31:33.842696,2024-11-18 10:31:33.842696,beauty-eyes
5475,1076914689,Integrate Matsui Girls Mascara,https://d1flfk77wl2xk4.cloudfront.net/Assets/22/664/M_p0113366422.jpg,Shiseido,25101,16.10,16.10,,0.0,{black},https://www.yesstyle.com/en/shiseido-integrate-matsui-girls-mascara/info.html/pid.1076914689,,,2024-11-18 10:31:34.294833,2024-11-18 10:31:34.294833,beauty-eyes
5476,1076861580,Integrate Gracy Eyebrow Pencil,https://d1flfk77wl2xk4.cloudfront.net/Assets/38/612/M_p0113261238.jpg,Shiseido,25101,6.04,6.04,,0.0,"{brown,gray}",https://www.yesstyle.com/en/shiseido-integrate-gracy-eyebrow-pencil/info.html/pid.1076861580,,,2024-11-18 10:31:34.742685,2024-11-18 10:31:34.742685,beauty-eyes
5477,1076531448,Visee Color Impact Liquid Liner,https://d1flfk77wl2xk4.cloudfront.net/Assets/89/772/M_p0112477289.jpg,Kose,234766,13.30,13.30,,0.0,"{blue,green,orange,purple,pink,brown,gray,black}",https://www.yesstyle.com/en/kose-visee-color-impact-liquid-liner/info.html/pid.1076531448,,,2024-11-18 10:31:35.185266,2024-11-18 10:31:35.185266,beauty-eyes
5478,1072873764,Eyelash,https://d1flfk77wl2xk4.cloudfront.net/Assets/43/891/M_p0103989143.jpg,EYEMAZING,313409,17.58,17.58,,0.0,{},https://www.yesstyle.com/en/eyemazing-eyelash/info.html/pid.1072873764,,,2024-11-18 10:31:35.641620,2024-11-18 10:31:35.641620,beauty-eyes
5479,1066091955,Holi Pop Double Eyelid Liner,https://d1flfk77wl2xk4.cloudfront.net/Assets/90/483/M_p0086548390.jpg,HOLIKA HOLIKA,313047,4.69,5.86,19% OFF,0.1996587,{},https://www.yesstyle.com/en/holika-holika-holi-pop-double-eyelid-liner-0-5-g/info.html/pid.1066091955,,,2024-11-18 10:31:36.107704,2024-11-18 10:31:36.107704,beauty-eyes
5480,1064844768,Modern Shadow Glitter - 11 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/25/188/M_p0153618825.jpg,MISSHA,310849,4.24,4.72,10% OFF,0.10169491,"{red,brown}",https://www.yesstyle.com/en/missha-modern-shadow-glitter-11-colors-gbr10-cinnamon-crunch/info.html/pid.1064844768,,,2024-11-18 10:31:36.554110,2024-11-18 10:31:36.554110,beauty-eyes
5481,1064507831,Urban Pearlsation Easy Touch Browcara,https://d1flfk77wl2xk4.cloudfront.net/Assets/10/173/M_p0082117310.jpg,KLAVUU,319210,5.25,6.57,20% OFF,0.20091324,{brown},https://www.yesstyle.com/en/klavuu-urban-pearlsation-easy-touch-browcara-light-brown/info.html/pid.1064507831,,,2024-11-18 10:31:37.001851,2024-11-18 10:31:37.001851,beauty-eyes
5482,1064330563,Colored Feather Eyelashes,https://d1flfk77wl2xk4.cloudfront.net/Assets/13/471/M_p0081247113.jpg,Aimo,319004,3.24,3.24,,0.0,{purple},https://www.yesstyle.com/en/aimo-colored-feather-eyelashes/info.html/pid.1064330563,,,2024-11-18 10:31:37.447888,2024-11-18 10:31:37.447888,beauty-eyes
5483,1062763498,Tail Lasting Sharp Pen Liner (2 Colors),https://d1flfk77wl2xk4.cloudfront.net/Assets/19/239/M_p0076923919.jpg,HOLIKA HOLIKA,313047,4.34,5.42,19% OFF,0.199262,"{brown,black}",https://www.yesstyle.com/en/holika-holika-tail-lasting-sharp-pen-liner-2-colors-01-ink-black/info.html/pid.1062763498,,,2024-11-18 10:31:37.902842,2024-11-18 10:31:37.902842,beauty-eyes
5484,1061360175,Kiss Me Ferme Eyebrow Coat,https://d1flfk77wl2xk4.cloudfront.net/Assets/26/809/M_p0072880926.jpg,ISEHAN,312645,8.57,8.57,,0.0,{},https://www.yesstyle.com/en/isehan-kiss-me-ferme-eyebrow-coat-5ml/info.html/pid.1061360175,,,2024-11-18 10:31:38.338677,2024-11-18 10:31:38.338677,beauty-eyes
5485,1059983970,My Eye Shadow Shimmer - 3 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/73/211/M_p0069221173.jpg,innisfree,312080,4.83,6.04,20% OFF,0.20033112,{},https://www.yesstyle.com/en/innisfree-my-eye-shadow-shimmer-3-colors-2023-renewal-version-18/info.html/pid.1059983970,,,2024-11-18 10:31:38.781698,2024-11-18 10:31:38.781698,beauty-eyes
5486,1058057706,fmgt 2 in 1 Curling Mascara,https://d1flfk77wl2xk4.cloudfront.net/Assets/98/209/M_p0066120998.jpg,THE FACE SHOP,314576,9.85,10.94,9.9% OFF,0.09963437,"{brown,black}",https://www.yesstyle.com/en/the-face-shop-fmgt-2-in-1-curling-mascara-02-brown/info.html/pid.1058057706,,,2024-11-18 10:31:39.221535,2024-11-18 10:31:39.221535,beauty-eyes
5487,1049180979,Modern Shadow Cream - 3 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/44/482/M_p0049748244.jpg,MISSHA,310849,6.65,8.32,20% OFF,0.20072116,"{orange,pink,white,beige}",https://www.yesstyle.com/en/missha-modern-shadow-cream-3-colors-cbe01-bridal-peach/info.html/pid.1049180979,,,2024-11-18 10:31:39.659583,2024-11-18 10:31:39.659583,beauty-eyes
5488,1038914775,Mascara Proof-all Volume,https://d1flfk77wl2xk4.cloudfront.net/Assets/60/686/M_p0037768660.jpg,O HUI,314559,13.69,15.22,10% OFF,0.100525625,{},https://www.yesstyle.com/en/o-hui-mascara-proof-all-volume-8ml/info.html/pid.1038914775,,,2024-11-18 10:31:40.117483,2024-11-18 10:31:40.117483,beauty-eyes
5489,1131938481,Glue-Free False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/92/466/M_p0213346692.jpg,Desireaore,330212,5.07,5.07,,0.0,{black},https://www.yesstyle.com/en/desireaore-glue-free-false-eyelashes-clusters-mj-black-one-size/info.html/pid.1131938481,,,2024-11-18 10:31:40.555711,2024-11-18 10:31:40.555711,beauty-eyes
5490,1131931494,Glue-Free False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/57/467/M_p0213346757.jpg,Desireaore,330212,5.86,5.86,,0.0,{black},https://www.yesstyle.com/en/desireaore-glue-free-false-eyelashes-clusters-90-pcs-black-one-size/info.html/pid.1131931494,,,2024-11-18 10:31:41.072720,2024-11-18 10:31:41.072720,beauty-eyes
5491,1131929207,False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/39/472/M_p0213347239.jpg,Desireaore,330212,5.69,5.69,,0.0,{black},https://www.yesstyle.com/en/desireaore-false-eyelashes-clusters-10-rows-black-one-size/info.html/pid.1131929207,,,2024-11-18 10:31:41.517534,2024-11-18 10:31:41.517534,beauty-eyes
5492,1131772214,20-Color Rose Eyeshadow Palette,https://d1flfk77wl2xk4.cloudfront.net/Assets/65/342/M_p0213634265.jpg,HANDAIYAN,330679,10.59,10.59,,0.0,{red},https://www.yesstyle.com/en/handaiyan-20-color-rose-eyeshadow-palette-1-25g-x-20/info.html/pid.1131772214,,,2024-11-18 10:31:41.964835,2024-11-18 10:31:41.964835,beauty-eyes
5493,1131750972,ArchLiner Ink,https://d1flfk77wl2xk4.cloudfront.net/Assets/31/737/M_p0213573731.jpg,Shiseido,25101,41.38,41.38,,0.0,"{brown,black}",https://www.yesstyle.com/en/shiseido-archliner-ink-02-hojun-brown/info.html/pid.1131750972,,,2024-11-18 10:31:42.415385,2024-11-18 10:31:42.415385,beauty-eyes
5494,1131741619,Glue-free False Eyelashes Clusters with Tweezers,https://d1flfk77wl2xk4.cloudfront.net/Assets/63/672/M_p0213167263.jpg,Lactacia,319858,3.76,3.76,,0.0,{black},https://www.yesstyle.com/en/lactacia-glue-free-false-eyelashes-clusters-with-tweezers/info.html/pid.1131741619,,,2024-11-18 10:31:42.867929,2024-11-18 10:31:42.867929,beauty-eyes
5495,1131728520,Soft Matte Browcara - 4 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/57/596/M_p0213559657.jpg,everbab,330873,9.97,9.97,,0.0,"{green,brown}",https://www.yesstyle.com/en/everbab-soft-matte-browcara-4-colors-01-almond-3-5g/info.html/pid.1131728520,,,2024-11-18 10:31:43.311357,2024-11-18 10:31:43.311357,beauty-eyes
5496,1131726236,Glue-free False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/46/221/M_p0213522146.jpg,Bonnie Wisp,330440,4.90,4.90,,0.0,{black},https://www.yesstyle.com/en/bonnie-wisp-glue-free-false-eyelashes-clusters/info.html/pid.1131726236,,,2024-11-18 10:31:43.762424,2024-11-18 10:31:43.762424,beauty-eyes
5497,1131691622,Realistic Four-Pronged Liquid Eyebrow Pencil - 5 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/96/114/M_p0213411496.jpg,Pudaier,330678,3.85,3.85,,0.0,"{green,yellow,brown,gray,beige}",https://www.yesstyle.com/en/pudaier-realistic-four-pronged-liquid-eyebrow-pencil-5-colors-05-brown/info.html/pid.1131691622,,,2024-11-18 10:31:44.202743,2024-11-18 10:31:44.202743,beauty-eyes
5498,1131681878,Kate Lash Burst Mascara,https://d1flfk77wl2xk4.cloudfront.net/Assets/92/441/M_p0213444192.jpg,Kanebo,235573,18.28,18.28,,0.0,{},https://www.yesstyle.com/en/kanebo-kate-lash-burst-mascara-br-1/info.html/pid.1131681878,,,2024-11-18 10:31:44.670869,2024-11-18 10:31:44.670869,beauty-eyes
5499,1131673923,False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/32/019/M_p0213401932.jpg,LuxeFlutter,331114,3.41,3.41,,0.0,{black},https://www.yesstyle.com/en/luxeflutter-false-eyelashes-clusters/info.html/pid.1131673923,,,2024-11-18 10:31:45.127565,2024-11-18 10:31:45.127565,beauty-eyes
5500,1131673918,Glue-free False Eyelashes Clusters (Various Designs),https://d1flfk77wl2xk4.cloudfront.net/Assets/09/020/M_p0213402009.jpg,LuxeFlutter,331114,4.55,4.55,,0.0,{black},https://www.yesstyle.com/en/luxeflutter-glue-free-false-eyelashes-clusters-various-designs/info.html/pid.1131673918,,,2024-11-18 10:31:45.571467,2024-11-18 10:31:45.571467,beauty-eyes
5501,1131673915,Glue-free Bottom False Eyelashes Clusters (Various Designs),https://d1flfk77wl2xk4.cloudfront.net/Assets/81/019/M_p0213401981.jpg,LuxeFlutter,331114,4.64,4.64,,0.0,{black},https://www.yesstyle.com/en/luxeflutter-glue-free-bottom-false-eyelashes-clusters-various-designs/info.html/pid.1131673915,,,2024-11-18 10:31:46.064292,2024-11-18 10:31:46.064292,beauty-eyes
5502,1131671240,Special Edition 7 Colors Makeup Palette - 01,https://d1flfk77wl2xk4.cloudfront.net/Assets/16/181/M_p0213418116.jpg,COLORKEY,330291,11.81,11.81,,0.0,{},https://www.yesstyle.com/en/colorkey-special-edition-7-colors-makeup-palette-01-01/info.html/pid.1131671240,,,2024-11-18 10:31:46.516882,2024-11-18 10:31:46.516882,beauty-eyes
5503,1131662177,False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/52/140/M_p0213114052.jpg,lashiqueshia,331115,3.67,3.67,,0.0,{black},https://www.yesstyle.com/en/lashiqueshia-false-eyelashes-clusters-black-one-size/info.html/pid.1131662177,,,2024-11-18 10:31:50.025136,2024-11-18 10:31:50.025136,beauty-eyes
5504,1131648489,Spring Atmosphere 4 Colors Eyeshadow Palette - 4 Types,https://d1flfk77wl2xk4.cloudfront.net/Assets/75/256/M_p0213325675.jpg,DEZONE,331164,6.21,6.21,,0.0,{},https://www.yesstyle.com/en/dezone-spring-atmosphere-4-colors-eyeshadow-palette-4-types-se01-6g/info.html/pid.1131648489,,,2024-11-18 10:31:50.460779,2024-11-18 10:31:50.460779,beauty-eyes
5505,1131648481,"""Small Urchin"" Volume Mascara",https://d1flfk77wl2xk4.cloudfront.net/Assets/70/256/M_p0213325670.jpg,DEZONE,331164,6.65,6.65,,0.0,{black},https://www.yesstyle.com/en/dezone-small-urchin-volume-mascara-z21-black-5g/info.html/pid.1131648481,,,2024-11-18 10:31:50.895928,2024-11-18 10:31:50.895928,beauty-eyes
5506,1131636137,False Eyelashes Clusters (Various Designs),https://d1flfk77wl2xk4.cloudfront.net/Assets/02/344/M_p0213134402.jpg,LuxeFlutter,331114,6.04,6.04,,0.0,{black},https://www.yesstyle.com/en/luxeflutter-false-eyelashes-clusters-various-designs/info.html/pid.1131636137,,,2024-11-18 10:31:51.383014,2024-11-18 10:31:51.383014,beauty-eyes
5507,1131618057,Magic Colorful 9 Colors Eyeshadow Palette - 3 Types,https://d1flfk77wl2xk4.cloudfront.net/Assets/10/204/M_p0213220410.jpg,WODWOD,330815,8.66,8.66,,0.0,"{yellow,orange,pink,beige}",https://www.yesstyle.com/en/wodwod-magic-colorful-9-colors-eyeshadow-palette-3-types-02-nude-apricot/info.html/pid.1131618057,,,2024-11-18 10:31:51.829627,2024-11-18 10:31:51.829627,beauty-eyes
5508,1131613248,Eye & Face Color Palette,https://d1flfk77wl2xk4.cloudfront.net/Assets/04/650/M_p0213265004.jpg,Anna Sui,234632,42.78,42.78,,0.0,"{yellow,pink,brown,beige}",https://www.yesstyle.com/en/anna-sui-eye-face-color-palette-01-warm-beige/info.html/pid.1131613248,,,2024-11-18 10:31:52.331811,2024-11-18 10:31:52.331811,beauty-eyes
5509,1131611190,Mak-Cara Skinny Mascara - 2 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/72/432/M_p0213243272.jpg,CORINGCO,320621,6.30,7.87,19% OFF,0.19949174,"{brown,black}",https://www.yesstyle.com/en/coringco-mak-cara-skinny-mascara-2-colors-01-deep-black/info.html/pid.1131611190,,,2024-11-18 10:31:52.796026,2024-11-18 10:31:52.796026,beauty-eyes
5510,1131572347,2 In 1 Eyebrow Pencil - 1-2,https://d1flfk77wl2xk4.cloudfront.net/Assets/09/516/M_p0213151609.jpg,COLOR SCHOOL,330884,4.46,4.46,,0.0,"{yellow,brown,black}",https://www.yesstyle.com/en/color-school-2-in-1-eyebrow-pencil-1-2-c01-flax-light-brown-0-08g/info.html/pid.1131572347,,,2024-11-18 10:31:53.243039,2024-11-18 10:31:53.243039,beauty-eyes
5511,1131555438,False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/03/913/M_p0212991303.jpg,lashiqueshia,331115,3.85,3.85,,0.0,{black},https://www.yesstyle.com/en/lashiqueshia-false-eyelashes-clusters/info.html/pid.1131555438,,,2024-11-18 10:31:53.703637,2024-11-18 10:31:53.703637,beauty-eyes
5512,1131537441,Limited Edition 4 Colors Palette - Green,https://d1flfk77wl2xk4.cloudfront.net/Assets/04/124/M_p0213112404.jpg,cheeryep,330924,23.71,23.71,,0.0,{green},https://www.yesstyle.com/en/cheeryep-limited-edition-4-colors-palette-green-green-1pc/info.html/pid.1131537441,,,2024-11-18 10:31:54.207922,2024-11-18 10:31:54.207922,beauty-eyes
5513,1131537437,Limited Edition 4 Colors Palette - Pink,https://d1flfk77wl2xk4.cloudfront.net/Assets/01/124/M_p0213112401.jpg,cheeryep,330924,24.23,24.23,,0.0,{pink},https://www.yesstyle.com/en/cheeryep-limited-edition-4-colors-palette-pink-pink-1pc/info.html/pid.1131537437,,,2024-11-18 10:31:54.684405,2024-11-18 10:31:54.684405,beauty-eyes
5514,1131532638,Cocktail Luce Eye Palette,https://d1flfk77wl2xk4.cloudfront.net/Assets/12/798/M_p0213079812.jpg,haomii,331210,29.48,29.48,,0.0,"{red,yellow,orange,pink}",https://www.yesstyle.com/en/haomii-cocktail-luce-eye-palette-01-nuts-gold/info.html/pid.1131532638,,,2024-11-18 10:31:55.122058,2024-11-18 10:31:55.122058,beauty-eyes
5515,1131524564,Special Edition 4 Color Eyeshadow - 02,https://d1flfk77wl2xk4.cloudfront.net/Assets/89/591/M_p0213059189.jpg,MYY,330666,9.94,12.42,19% OFF,0.19967794,{},https://www.yesstyle.com/en/myy-special-edition-4-color-eyeshadow-02-02-1-2g-4/info.html/pid.1131524564,,,2024-11-18 10:31:55.556339,2024-11-18 10:31:55.556339,beauty-eyes
5516,1131508109,New Star Diamond Liquid Glitter Eye Shadow - 2 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/75/976/M_p0212997675.jpg,HEXZE,331139,9.62,9.62,,0.0,{},https://www.yesstyle.com/en/hexze-new-star-diamond-liquid-glitter-eye-shadow-2-colors-l07-2g/info.html/pid.1131508109,,,2024-11-18 10:31:55.989762,2024-11-18 10:31:55.989762,beauty-eyes
5517,1131508105,Star Diamond Liquid Glitter Eye Shadow - #1-#5,https://d1flfk77wl2xk4.cloudfront.net/Assets/74/976/M_p0212997674.jpg,HEXZE,331139,9.62,9.62,,0.0,{},https://www.yesstyle.com/en/hexze-star-diamond-liquid-glitter-eye-shadow-1-5-l01-2g/info.html/pid.1131508105,,,2024-11-18 10:31:56.489743,2024-11-18 10:31:56.489743,beauty-eyes
5518,1131508094,Smooth Gel Eyeliner - 2 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/47/061/M_p0213006147.jpg,auou,330984,4.13,5.16,19% OFF,0.19961241,{brown},https://www.yesstyle.com/en/auou-smooth-gel-eyeliner-2-colors-m01-smoky-ink-0-05g/info.html/pid.1131508094,,,2024-11-18 10:31:56.924796,2024-11-18 10:31:56.924796,beauty-eyes
5519,1131498760,Lily of the Valley Aegyo-Sal Eyeliner - 8 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/27/698/M_p0212969827.jpg,lishu,330921,4.46,4.46,,0.0,"{red,yellow,orange,pink,brown,white,beige,black}",https://www.yesstyle.com/en/lishu-lily-of-the-valley-aegyo-sal-eyeliner-8-colors-05-white-0-12g/info.html/pid.1131498760,,,2024-11-18 10:31:57.369938,2024-11-18 10:31:57.369938,beauty-eyes
5520,1131488895,Glitter 4 Color Eyeshadow Palette (7-9),https://d1flfk77wl2xk4.cloudfront.net/Assets/99/344/M_p0212934499.jpg,GOGO TALES,330335,7.21,9.01,19% OFF,0.19977802,{},https://www.yesstyle.com/en/gogo-tales-glitter-4-color-eyeshadow-palette-7-9-g07-4-8g/info.html/pid.1131488895,,,2024-11-18 10:31:57.802279,2024-11-18 10:31:57.802279,beauty-eyes
5521,1131481599,Duplex Five Color Eyeshadow - 4 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/23/172/M_p0212917223.jpg,RUORI LIANA,330848,6.09,7.61,19% OFF,0.19973719,"{red,orange,pink,white}",https://www.yesstyle.com/en/ruori-liana-duplex-five-color-eyeshadow-4-colors-03-tipsy-cherry-5/info.html/pid.1131481599,,,2024-11-18 10:31:58.244482,2024-11-18 10:31:58.244482,beauty-eyes
5522,1131481587,Smooth Pressed Eyeliner Pencil - 3 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/20/172/M_p0212917220.jpg,RUORI LIANA,330848,7.09,7.09,,0.0,"{brown,white,black}",https://www.yesstyle.com/en/ruori-liana-smooth-pressed-eyeliner-pencil-3-colors-02-dark-brown/info.html/pid.1131481587,,,2024-11-18 10:31:58.690097,2024-11-18 10:31:58.690097,beauty-eyes
5523,1131445506,The Liquid Eyeliner Pearl,https://d1flfk77wl2xk4.cloudfront.net/Assets/69/637/M_p0212863769.jpg,ADDICTION,317892,35.87,35.87,,0.0,"{red,green,yellow,orange,brown,white,beige}",https://www.yesstyle.com/en/addiction-the-liquid-eyeliner-pearl-001p-cashmere-tan/info.html/pid.1131445506,,,2024-11-18 10:31:59.122874,2024-11-18 10:31:59.122874,beauty-eyes
5524,1131441277,Double-Ended Eyebrow Pencil - 3 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/82/467/M_p0212846782.jpg,ROMANTIC BEAUTY,330729,7.28,9.10,20% OFF,0.2,"{pink,brown}",https://www.yesstyle.com/en/romantic-beauty-double-ended-eyebrow-pencil-3-colors-01-light-brown/info.html/pid.1131441277,,,2024-11-18 10:31:59.560441,2024-11-18 10:31:59.560441,beauty-eyes
5596,1130729797,False Eyelashes,https://d1flfk77wl2xk4.cloudfront.net/Assets/37/201/M_p0211920137.jpg,Mogugu,316735,4.72,4.72,,0.0,{black},https://www.yesstyle.com/en/mogugu-false-eyelashes/info.html/pid.1130729797,,,2024-11-18 10:32:39.158214,2024-11-18 10:32:39.158214,beauty-eyes
5525,1131423050,Glue-free False Eyelashes Clusters (Various Designs),https://d1flfk77wl2xk4.cloudfront.net/Assets/13/889/M_p0212788913.jpg,LuxeFlutter,331114,3.76,3.76,,0.0,{black},https://www.yesstyle.com/en/luxeflutter-glue-free-false-eyelashes-clusters-various-designs/info.html/pid.1131423050,,,2024-11-18 10:32:00.017974,2024-11-18 10:32:00.017974,beauty-eyes
5526,1131418915,Glue-free False Eyelashes Clusters (Various Designs),https://d1flfk77wl2xk4.cloudfront.net/Assets/28/048/M_p0212804828.jpg,Bonnie Wisp,330440,5.69,5.69,,0.0,{black},https://www.yesstyle.com/en/bonnie-wisp-glue-free-false-eyelashes-clusters-various-designs/info.html/pid.1131418915,,,2024-11-18 10:32:00.475467,2024-11-18 10:32:00.475467,beauty-eyes
5527,1131418912,Glue-free False Eyelashes Clusters (Various Designs),https://d1flfk77wl2xk4.cloudfront.net/Assets/17/048/M_p0212804817.jpg,Bonnie Wisp,330440,5.69,5.69,,0.0,{black},https://www.yesstyle.com/en/bonnie-wisp-glue-free-false-eyelashes-clusters-various-designs/info.html/pid.1131418912,,,2024-11-18 10:32:00.976145,2024-11-18 10:32:00.976145,beauty-eyes
5528,1131418908,Glue-free False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/66/048/M_p0212804866.jpg,Bonnie Wisp,330440,4.72,4.72,,0.0,{black},https://www.yesstyle.com/en/bonnie-wisp-glue-free-false-eyelashes-clusters/info.html/pid.1131418908,,,2024-11-18 10:32:01.491450,2024-11-18 10:32:01.491450,beauty-eyes
5529,1131418904,Glue-free False Eyelashes Clusters,https://d1flfk77wl2xk4.cloudfront.net/Assets/77/048/M_p0212804877.jpg,Bonnie Wisp,330440,4.72,4.72,,0.0,{black},https://www.yesstyle.com/en/bonnie-wisp-glue-free-false-eyelashes-clusters/info.html/pid.1131418904,,,2024-11-18 10:32:01.925388,2024-11-18 10:32:01.925388,beauty-eyes
5530,1131418896,Glue-free False Eyelashes Clusters (Various Designs),https://d1flfk77wl2xk4.cloudfront.net/Assets/86/048/M_p0212804886.jpg,Bonnie Wisp,330440,4.64,4.64,,0.0,{black},https://www.yesstyle.com/en/bonnie-wisp-glue-free-false-eyelashes-clusters-various-designs/info.html/pid.1131418896,,,2024-11-18 10:32:02.367454,2024-11-18 10:32:02.367454,beauty-eyes
